step,customer,age,gender,merchant,category,amount,fraud,log_amount,cust_tx_count_1d,cust_tx_count_7d,cust_median_amt_7d,amount_over_cust_median_7d,cust_unique_merchants_30d,first_time_pair,time_since_last_pair_tx,mch_tx_count_1d,mch_unique_customers_7d
29,'C1862384239','4','M','M348934600','es_transportation',19.59,0,3.024805521039698,24,28,31.465,0.6225963379639797,4,0,1.0,24,164
29,'C299357678','3','F','M348934600','es_transportation',28.03,0,3.368329778036538,24,30,27.47,1.020385504046049,3,0,1.0,24,164
29,'C1648056680','2','F','M348934600','es_transportation',18.17,0,2.953346557057553,22,22,39.705,0.4576248690026775,2,0,1.0,24,164
29,'C970603000','5','M','M348934600','es_transportation',83.04,0,4.4312928759768,24,26,30.245,2.745576873672715,1,0,1.0,24,164
29,'C1307916597','1','F','M1823072687','es_transportation',7.11,0,2.093097868127321,24,30,18.04,0.3941239500421563,5,0,1.0,24,165
29,'C1529464275','1','M','M1823072687','es_transportation',2.87,0,1.35325450704169,24,27,24.48,0.1172385141999533,6,0,1.0,24,165
29,'C1881279773','4','F','M1823072687','es_transportation',51.64,0,3.963476287017062,24,31,27.83,1.855550896316602,7,0,1.0,24,165
29,'C1080813886','4','M','M348934600','es_transportation',82.51,0,4.424966385165138,24,24,20.61,4.003394467057513,1,0,1.0,24,164
29,'C1273885837','5','F','M1823072687','es_transportation',37.35,0,3.646754527813265,24,29,34.38,1.086387118561047,3,0,1.0,24,165
29,'C2136169439','5','M','M348934600','es_transportation',59.3,0,4.09933210373314,24,30,26.81,2.211860420790592,1,0,1.0,24,164
29,'C1558209795','3','F','M1649169323','es_sportsandtoys',26.39,0,3.310177983274987,24,26,25.82,1.02207551430073,3,1,,24,162
29,'C206074131','5','F','M348934600','es_transportation',37.24,0,3.643882088183201,24,26,28.23,1.319163542627155,2,0,1.0,24,164
29,'C1158646143','3','M','M1823072687','es_transportation',14.73,0,2.755569717070186,24,30,17.76,0.8293914248922158,2,0,1.0,24,165
29,'C2136553361','2','F','M348934600','es_transportation',25.19,0,3.265377658519621,24,26,29.375,0.8575316229679582,2,0,1.0,24,164
29,'C359363895','6','M','M1823072687','es_transportation',47.22,0,3.875773872753025,24,31,26.62,1.773853578567401,7,0,2.0,24,165
29,'C1255236689','1','F','M348934600','es_transportation',24.02,0,3.219675505038765,24,27,27.04,0.8883132809492305,3,0,2.0,24,165
29,'C1067165398','5','M','M348934600','es_transportation',55.36,0,4.03175968703048,24,27,26.84,2.062592376083317,2,0,1.0,24,165
29,'C2704357','4','F','M348934600','es_transportation',0.75,0,0.5596157879354227,24,27,22.84,0.0328371134688645,2,0,1.0,24,165
29,'C1259046770','4','F','M1823072687','es_transportation',10.16,0,2.412335956953165,24,26,19.38,0.524251535473924,5,0,2.0,24,165
29,'C1335108214','3','M','M348934600','es_transportation',7.08,0,2.089391872533004,24,26,26.755,0.2646233359658621,1,0,1.0,24,165
29,'C1606614105','4','M','M348934600','es_transportation',6.26,0,1.982379828836705,13,13,25.77,0.2429180275832256,4,0,1.0,24,165
29,'C1763624260','6','F','M348934600','es_transportation',11.09,0,2.492378664626701,24,28,26.48,0.4188064883661298,5,0,2.0,24,165
29,'C161101673','2','M','M1823072687','es_transportation',8.27,0,2.226783379577764,24,26,24.365,0.3394211617397243,4,0,1.0,24,165
29,'C2036557936','2','M','M348934600','es_transportation',40.14,0,3.716980884224811,24,26,23.5,1.708084379538562,2,0,2.0,24,165
29,'C420348872','3','M','M348934600','es_transportation',8.97,0,2.299580583973747,24,28,23.89,0.3754707511633524,4,0,1.0,24,165
29,'C210563051','3','M','M348934600','es_transportation',22.29,0,3.148024083896249,24,26,31.235,0.7136223103498286,3,0,1.0,24,165
29,'C47652503','5','F','M348934600','es_transportation',52.73,0,3.98397150474073,24,28,18.245,2.890105294543549,4,0,1.0,24,165
29,'C1802714004','2','M','M348934600','es_transportation',32.08,0,3.498928870155491,16,16,31.455,1.019869330831559,4,0,1.0,24,165
29,'C312053639','3','M','M348934600','es_transportation',16.96,0,2.888147062874054,24,26,26.415,0.642059192860423,2,0,1.0,24,164
29,'C1734585073','5','F','M348934600','es_transportation',31.46,0,3.480008562086445,23,23,31.4,1.001910508945698,3,0,1.0,24,164
29,'C1954706477','3','F','M151143676','es_barsandrestaurants',12.67,0,2.615203650735858,24,28,29.79,0.425310364111996,4,0,6.0,24,166
29,'C383264569','1','F','M348934600','es_transportation',23.57,0,3.201526186533088,24,28,27.465,0.8581828297167924,2,0,1.0,24,164
29,'C696052681','2','F','M1823072687','es_transportation',23.52,0,3.199489111068011,24,27,17.43,1.349396816180828,3,0,1.0,24,166
29,'C409331076','4','M','M348934600','es_transportation',23.45,0,3.196630215920881,24,28,29.28,0.8008877046148549,5,0,1.0,24,164
29,'C1709958311','6','M','M348934600','es_transportation',36.77,0,3.631515136724365,24,26,28.915,1.271657869044486,3,0,1.0,24,164
29,'C1233802034','3','F','M348934600','es_transportation',2.68,0,1.30291275218084,16,16,40.32,0.066468237483076,10,0,21.0,24,164
29,'C59149030','3','F','M1823072687','es_transportation',5.37,0,1.851599469584072,24,29,19.42,0.2765189101344438,6,0,2.0,24,166
29,'C1893177739','3','M','M348934600','es_transportation',6.03,0,1.950186705822573,24,24,24.465,0.2464744547416903,3,0,1.0,24,163
29,'C1780824451','5','M','M348934600','es_transportation',18.39,0,2.964757469254561,24,24,32.245,0.5703208031258169,1,0,1.0,24,163
29,'C276142295','3','M','M348934600','es_transportation',48.57,0,3.903385812032483,24,27,32.21,1.507916327874471,1,0,1.0,24,163
29,'C16791543','4','M','M1823072687','es_transportation',40.23,0,3.719166146718809,24,31,18.42,2.184037902259553,5,0,1.0,24,166
29,'C1551083784','2','M','M1823072687','es_transportation',11.64,0,2.536866388718711,24,24,37.235,0.3126090203816247,3,0,1.0,24,166
29,'C667215072','3','F','M1823072687','es_transportation',48.65,0,3.904998390491182,24,28,23.905,2.035138240895946,4,0,1.0,24,166
29,'C2075157607','2','F','M348934600','es_transportation',66.08,0,4.205885936955008,24,25,27.53,2.400289720199884,3,0,2.0,24,163
29,'C1849046345','4','F','M692898500','es_health',222.09,0,5.407575277484558,24,38,334.835,0.6632818951638301,14,0,1.0,24,147
29,'C1849046345','4','F','M50039827','es_health',30.57,0,3.4522073025699,24,39,334.3,0.091444807315441,15,1,,24,146
29,'C1536083561','2','F','M1823072687','es_transportation',4.08,0,1.625311261590391,24,28,22.585,0.1806507944871399,4,0,1.0,24,165
29,'C660024200','2','F','M348934600','es_transportation',63.04,0,4.159507888128513,24,27,19.8,3.183836775840012,3,0,1.0,24,163
29,'C808326652','U','E','M1823072687','es_transportation',11.78,0,2.547881448949389,24,28,21.965,0.5363075181846035,5,0,1.0,24,165
29,'C1952937534','4','F','M1823072687','es_transportation',21.62,0,3.118834470687974,24,25,25.33,0.8535330226873185,5,0,1.0,24,165
29,'C658175205','3','F','M348934600','es_transportation',21.57,0,3.116621590829444,24,26,23.14,0.9321517147140386,1,0,1.0,24,163
29,'C803365419','1','F','M348934600','es_transportation',19.41,0,3.016024976821754,24,27,22.63,0.857710624078381,4,0,1.0,24,163
29,'C974315171','3','M','M348934600','es_transportation',1.61,0,0.959350221334602,11,11,57.61,0.0279465322085519,7,1,,24,164
29,'C1911293580','5','M','M85975013','es_food',40.64,0,3.729061243746768,24,27,40.64,0.9999997539370684,6,0,5.0,24,162
29,'C168310052','2','M','M348934600','es_transportation',13.36,0,2.664446563620078,24,25,24.72,0.5404528558038609,3,0,1.0,24,164
29,'C1718279923','5','F','M348934600','es_transportation',9.33,0,2.335052283131547,24,27,22.64,0.4121022914742529,4,0,1.0,24,164
29,'C592679392','5','M','M348934600','es_transportation',27.81,0,3.360722549096437,24,27,27.23,1.021299661660058,2,0,1.0,24,164
29,'C44857022','4','F','M348934600','es_transportation',7.31,0,2.117459608867357,24,29,25.81,0.2832234470269481,5,0,2.0,24,164
29,'C44857022','4','F','M1823072687','es_transportation',20.21,0,3.054472768576591,24,30,24.6,0.8215443814860238,5,0,12.0,24,165
29,'C331622323','4','F','M1823072687','es_transportation',15.27,0,2.789322921230946,24,29,28.11,0.5432228590455855,4,0,1.0,24,165
29,'C660690290','5','F','M1823072687','es_transportation',21.02,0,3.091951131294534,24,28,26.085,0.8058267947760035,2,0,2.0,24,165
29,'C546328029','3','M','M151143676','es_barsandrestaurants',25.6,0,3.280911215787654,24,25,22.08,1.159419764755542,2,0,8.0,24,166
29,'C2134625729','2','F','M348934600','es_transportation',28.92,0,3.398527153106277,24,25,25.19,1.14807417702494,2,0,2.0,24,164
29,'C1648492699','5','F','M1823072687','es_transportation',28.26,0,3.376221395591978,9,9,21.86,1.292771595255446,6,0,2.0,24,165
29,'C1579865062','1','F','M348934600','es_transportation',24.95,0,3.256171609611898,5,5,24.95,0.9999995991985574,3,0,1.0,24,164
29,'C41461366','3','F','M1823072687','es_transportation',4.37,0,1.680827908520773,24,32,23.145,0.1888095965393836,5,0,1.0,24,166
29,'C635222317','3','F','M85975013','es_food',88.49,0,4.494126887194767,24,29,29.81,2.968465961601489,4,1,,24,162
29,'C835705223','3','F','M348934600','es_transportation',49.44,0,3.920784511096719,22,22,20.39,2.424716809849529,4,0,3.0,24,164
29,'C1396978257','3','M','M348934600','es_transportation',10.92,0,2.478217661637204,9,9,47.08,0.231945575202724,4,0,1.0,24,164
29,'C662931726','2','F','M1823072687','es_transportation',54.75,0,4.020877410340228,24,28,22.33,2.451857388330771,6,0,1.0,24,166
29,'C1690998552','2','F','M1823072687','es_transportation',52.45,0,3.978746637471054,24,25,28.65,1.830714893293231,3,0,1.0,24,166
29,'C728864298','5','M','M1823072687','es_transportation',10.56,0,2.447550863244231,24,29,21.85,0.4832949733203784,3,0,1.0,24,165
29,'C1575599226','4','F','M348934600','es_transportation',31.65,0,3.48584485572244,14,14,33.86,0.934730970250747,4,0,1.0,24,164
29,'C333991833','2','M','M348934600','es_transportation',39.57,0,3.703028877218356,24,26,19.5,2.029229728600139,2,0,2.0,24,164
29,'C481773197','4','F','M348934600','es_transportation',63.2,0,4.162003210695915,24,28,19.765,3.197569846916344,3,0,1.0,24,164
29,'C855942730','3','F','M348934600','es_transportation',23.26,0,3.188828903515904,24,29,24.88,0.9348870840485998,5,1,,24,164
29,'C1546820736','2','M','M1823072687','es_transportation',14.66,0,2.751109690562657,24,30,27.435,0.5343537326941014,4,0,1.0,24,165
29,'C72452640','2','F','M1823072687','es_transportation',8.22,0,2.221375037568503,24,31,27.78,0.2958962217796178,6,0,1.0,24,165
29,'C341292164','3','F','M1535107174','es_wellnessandbeauty',131.62,0,4.887487895940722,1,1,131.62,0.9999999240237104,1,1,,24,161
29,'C637831009','3','F','M85975013','es_food',25.09,0,3.261552099148637,24,28,22.365,1.121841662489755,3,0,14.0,24,162
29,'C566987196','1','M','M348934600','es_transportation',15.77,0,2.819591575835117,24,30,28.585,0.5516877552255535,7,0,1.0,24,164
29,'C943088790','2','F','M1823072687','es_transportation',36.22,0,3.616846251214105,24,29,33.27,1.088668142871012,3,0,1.0,24,165
29,'C1718591511','5','M','M1823072687','es_transportation',41.65,0,3.753027273937688,24,27,25.31,1.645593976454375,4,0,1.0,24,165
29,'C1005495267','1','M','M1823072687','es_transportation',2.8,0,1.33500106673234,24,30,24.62,0.1137286296796793,6,0,1.0,24,165
29,'C155920620','2','M','M151143676','es_barsandrestaurants',3.22,0,1.439835128047921,24,28,21.365,0.1507137136841968,2,0,12.0,24,166
29,'C723171448','4','M','M348934600','es_transportation',17.91,0,2.939690882670366,24,27,12.38,1.446687038217255,5,0,1.0,24,164
29,'C1806256044','3','M','M1823072687','es_transportation',20.42,0,3.064325065019603,24,28,23.48,0.8696759498824745,2,0,1.0,24,164
29,'C2095181585','4','M','M348934600','es_transportation',31.13,0,3.469790173127767,11,11,38.61,0.8062675974442897,5,0,1.0,24,164
29,'C1174105749','5','M','M1823072687','es_transportation',21.47,0,3.112181086197238,24,27,25.11,0.8550374930157335,3,0,1.0,24,164
29,'C1643499361','4','M','M348934600','es_transportation',5.9,0,1.931521411603214,24,26,24.135,0.2444581543575081,4,1,,24,164
29,'C1156346576','4','F','M348934600','es_transportation',30.09,0,3.436886224070662,24,26,20.93,1.43764862033033,4,0,1.0,24,164
29,'C801383032','3','M','M1823072687','es_transportation',38.0,0,3.663561646129646,24,28,32.04,1.186017107984673,6,0,2.0,24,164
29,'C1542180842','4','F','M1823072687','es_transportation',34.17,0,3.560193446485891,24,32,31.3,1.091692941951137,5,0,1.0,24,164
29,'C1452020181','5','M','M348934600','es_transportation',31.3,0,3.475067230228611,24,26,27.165,1.152217503325049,3,0,2.0,24,164
29,'C698358493','4','M','M348934600','es_transportation',14.52,0,2.742129514755073,24,29,25.33,0.5732330938677087,2,0,1.0,24,164
29,'C10105795','4','M','M348934600','es_transportation',14.96,0,2.770085592021663,18,18,22.52,0.664298106439562,3,0,1.0,24,164
29,'C1058785965','2','F','M1913465890','es_health',53.31,0,3.994708372046754,24,29,32.19,1.656103865764565,7,1,,24,77
29,'C1058785965','2','F','M1053599405','es_health',133.48,0,4.90141548910036,24,30,32.425,4.116575445928929,7,0,3.0,24,158
29,'C2053277267','1','M','M348934600','es_transportation',11.11,0,2.494031557565001,24,28,25.325,0.4386967665560645,1,0,1.0,24,164
29,'C668289079','5','F','M209847108','es_wellnessandbeauty',14.4,0,2.734367509419584,24,27,21.39,0.6732114664743027,3,1,,24,165
29,'C85075290','3','F','M348934600','es_transportation',0.72,0,0.5423242908253617,16,16,30.815,0.0233652366168305,6,0,1.0,24,164
29,'C1524019070','3','M','M1823072687','es_transportation',43.89,0,3.804215052793841,24,27,31.53,1.392007170311713,6,0,2.0,24,164
29,'C883419967','4','F','M855959430','es_hyper',14.88,0,2.76506045581899,24,27,20.46,0.727272371812135,6,1,,24,166
29,'C1476505660','1','F','M348934600','es_transportation',21.43,0,3.110399348532117,24,30,26.67,0.8035242581461349,7,0,2.0,24,164
